artistID	name_artist	song	link_song
12	Behemoth	O Father O Satan O Sun!	https://www.youtube.com/watch?v=05hAQWiX4F4
13	Hocico	Damaged	https://www.youtube.com/watch?v=p5F15p-WNv4
13	Hocico	It Doesn't Exist - Original Mix	https://www.youtube.com/watch?v=kqfHttR1E1w
13	Hocico	Fed Up	https://www.youtube.com/watch?v=MIAMvxMTjCc
13	Hocico	I Want to Go to Hell	https://www.youtube.com/watch?v=Lv4Qw_0ipvU
13	Hocico	Ecos	https://www.youtube.com/watch?v=2OwFtHm7ERg
15	Dimmu Borgir	Puritania	https://www.youtube.com/watch?v=Zl9TlzGI6ts
15	Dimmu Borgir	Gateways	https://www.youtube.com/watch?v=_jw7yk8hm_0
15	Dimmu Borgir	Interdimensional Summit	https://www.youtube.com/watch?v=P7vg7ir8jyc
15	Dimmu Borgir	Progenies of the Great Apocalypse	https://www.youtube.com/watch?v=NiNTrKsQ8TU
15	Dimmu Borgir	Mourning Palace	https://www.youtube.com/watch?v=Cg6n3ZhKwt4
16	London After Midnight	The Black Cat - Alt. Take	https://www.youtube.com/watch?v=bPX0u4BAZvY
16	London After Midnight	The Bondage Song (Unchained Mix)	https://www.youtube.com/watch?v=y886cRT9gTQ
16	London After Midnight	Kiss	https://www.youtube.com/watch?v=hrMN6ncLQP0
16	London After Midnight	Sacrifice	https://www.youtube.com/watch?v=egLAkA4HrXU
16	London After Midnight	Spider and The Fly	https://www.youtube.com/watch?v=tJu1N5RdDeU
17	Psyclon Nine	As You Sleep	https://www.youtube.com/watch?v=E5m2f67UPs0
17	Psyclon Nine	Parasitic	https://www.youtube.com/watch?v=A7fvUQi9huE
17	Psyclon Nine	We The Fallen	https://www.youtube.com/watch?v=gYYRSKOL6B0
17	Psyclon Nine	Use Once and Destroy	https://www.youtube.com/watch?v=hLi_dfMdtGQ
17	Psyclon Nine	Divine Infekt	https://www.youtube.com/watch?v=QZxDSMbO1LM
18	The Crüxshadows	Marilyn, My Bitterness	https://www.youtube.com/watch?v=qIccqkgu7ms
18	The Crüxshadows	Deception	https://www.youtube.com/watch?v=qGjK6hKahU8
18	The Crüxshadows	Singularities	https://www.youtube.com/watch?v=dwggI7WNHgw
18	The Crüxshadows	Winter Born (This Sacrifice)	https://www.youtube.com/watch?v=AoF02JPf7W0
18	The Crüxshadows	Helios	https://www.youtube.com/watch?v=kW-VAIHACXs
19	:wumpscut:	Soylent Green	https://www.youtube.com/watch?v=Fh59oYBXn1M
19	:wumpscut:	Wreath of Barbs (Album Mix)	https://www.youtube.com/watch?v=33S_iYWhlE4
19	:wumpscut:	Fuckit	https://www.youtube.com/watch?v=ViMXdjrGI5c
19	:wumpscut:	Remember One Thing	https://www.youtube.com/watch?v=6RXHMpC0qPk
19	:wumpscut:	Loyal To My Hate	https://www.youtube.com/watch?v=h6Vyy0Xon-4
25	Cradle of Filth	Nymphetamine Fix	https://www.youtube.com/watch?v=6dW6aNAZGTM
25	Cradle of Filth	Temptation	https://www.youtube.com/watch?v=MfMa2lrFxhY
25	Cradle of Filth	Her Ghost in the Fog	https://www.youtube.com/watch?v=qRNfeMaUBbo
25	Cradle of Filth	Hallowed Be Thy Name	https://www.youtube.com/watch?v=XU0bpLyw764
25	Cradle of Filth	From the Cradle to Enslave	https://www.youtube.com/watch?v=yZMGFRTg-BM
27	Laibach	Tanz Mit Laibach	https://www.youtube.com/watch?v=Glu9wA4HjE0
27	Laibach	The Whistleblowers	https://www.youtube.com/watch?v=c6Mx2mxpaCY
27	Laibach	Geburt Einer Nation	https://www.youtube.com/watch?v=ZZAD7W3M4zc
27	Laibach	B Mashina	https://www.youtube.com/watch?v=UgqjnzkYPnA
27	Laibach	Ohne dich - Remix By Laibach	https://www.youtube.com/watch?v=ZW6MGfjOp3Y
28	Gorgoroth	Burn in His Light	https://www.youtube.com/watch?v=8hnPUhU1hd4
28	Gorgoroth	Profetens Åpenbaring	https://www.youtube.com/watch?v=3nf_zOPMQYQ
28	Gorgoroth	Radix Malorum	https://www.youtube.com/watch?v=wMEVByNivvQ
28	Gorgoroth	Prayer	https://www.youtube.com/watch?v=8uZt5Z44O5U
28	Gorgoroth	Begravelsesnatt	https://www.youtube.com/watch?v=-Ar2yhwpnSo
30	And One	Love You To The End	https://www.youtube.com/watch?v=5QHVvJsn2Ug
30	And One	Steine Sind Steine	https://www.youtube.com/watch?v=3fM6tNJo_50
30	And One	Metalhammer	https://www.youtube.com/watch?v=lqkhPsJCphY
30	And One	Panzermensch - Live Steffi	https://www.youtube.com/watch?v=XTT5hHVaUTg
30	And One	Military Fashion Show	https://www.youtube.com/watch?v=l9q_KrrdEB8
32	Covenant	The Men	https://www.youtube.com/watch?v=R8J9I7h3pag
32	Covenant	Like Tears In Rain	https://www.youtube.com/watch?v=Qpyd_pJY3GI
32	Covenant	Bullet	https://www.youtube.com/watch?v=wj2ThVErzNE
32	Covenant	Call The Ships To Port	https://www.youtube.com/watch?v=7eDkFlVSwnk
32	Covenant	We Stand Alone	https://www.youtube.com/watch?v=ws7-N_BHitU
34	Icon of Coil	Existence In Progress	https://www.youtube.com/watch?v=3MjEf2y0HzA
34	Icon of Coil	Dead Enough For Life	https://www.youtube.com/watch?v=djUGCKt94AQ
34	Icon of Coil	Former Self	https://www.youtube.com/watch?v=icJFT5_eok0
34	Icon of Coil	Shelter	https://www.youtube.com/watch?v=6UdOJAvV-cw
34	Icon of Coil	Forever (feat. VNV Nation, Apoptygma Berzerk, Covenant, Icon of Coil) - Colony 5 Mix	https://www.youtube.com/watch?v=iQu32Be6vDs
36	KMFDM	Let Go	https://www.youtube.com/watch?v=pvu6vhQrpzQ
36	KMFDM	Stray Bullet	https://www.youtube.com/watch?v=XG8k4IYIgvo
36	KMFDM	A Drug Against War	https://www.youtube.com/watch?v=9qKCDJAFkWo
36	KMFDM	Megalomaniac	https://www.youtube.com/watch?v=xwhOTNQcQq4
36	KMFDM	Professional Killer	https://www.youtube.com/watch?v=rWBM2whL0bI
37	Funker Vogt	Hard Way	https://www.youtube.com/watch?v=KdFNafVwcqM
37	Funker Vogt	Gott noch nicht	https://www.youtube.com/watch?v=t5L3hLP2ErY
37	Funker Vogt	Six Feet Under	https://www.youtube.com/watch?v=IT-tUTYYupY
37	Funker Vogt	City of Darkness	https://www.youtube.com/watch?v=xk5mLkSJCHM
37	Funker Vogt	Der letzte Tanz - Tanzmix	https://www.youtube.com/watch?v=OugPpzEARqA
38	Dawn of Ashes	Still Born Defect (The New Breed)	https://www.youtube.com/watch?v=--PWnYl3G5k
38	Dawn of Ashes	Sleep Paralysis	https://www.youtube.com/watch?v=e0RAkpFRlAc
38	Dawn of Ashes	Blood of the Titans	https://www.youtube.com/watch?v=v7t0hYio7OU
38	Dawn of Ashes	Thirteen Chants to Lilith	https://www.youtube.com/watch?v=byyIEbLl14o
38	Dawn of Ashes	The Serpents of Eden	https://www.youtube.com/watch?v=ojvhswrzHf0
39	Sopor Aeternus & The Ensemble of Shadows	A Strange Thing to Say	https://www.youtube.com/watch?v=K4P7QZygwuI
39	Sopor Aeternus & The Ensemble of Shadows	Dead Souls	https://www.youtube.com/watch?v=0WQSicJnqls
39	Sopor Aeternus & The Ensemble of Shadows	In der Palästra	https://www.youtube.com/watch?v=XwsJlUdklmk
39	Sopor Aeternus & The Ensemble of Shadows	La Prima Vez	https://www.youtube.com/watch?v=ybJPy5xDM48
39	Sopor Aeternus & The Ensemble of Shadows	There Are Scars in the Evening Sky	https://www.youtube.com/watch?v=VeQePxfZAQo
40	The Faint	Desperate Guys	https://www.youtube.com/watch?v=HFppV7BrecI
40	The Faint	The Geeks Were Right	https://www.youtube.com/watch?v=TF297rN_8OY
40	The Faint	I Disappear	https://www.youtube.com/watch?v=4f7tgprbjtg
40	The Faint	Agenda Suicide	https://www.youtube.com/watch?v=xv8mJfDPxuA
40	The Faint	Dropkick the Punks	https://www.youtube.com/watch?v=5UAfeb0zLWQ
41	God Module	Victims Among Friends - Original	https://www.youtube.com/watch?v=Dh9ND0esihQ
41	God Module	The Great Commandment	https://www.youtube.com/watch?v=YbLddQNmnFU
41	God Module	False Pretense	https://www.youtube.com/watch?v=bjqwXzu3C5c
41	God Module	Telekinetic	https://www.youtube.com/watch?v=KsCNT8H2smY
41	God Module	The Source	https://www.youtube.com/watch?v=P4sWJD5PcZ0
45	Mindless Self Indulgence	Never Wanted To Dance	https://www.youtube.com/watch?v=UR0UkTiKxmc
45	Mindless Self Indulgence	Lights Out	https://www.youtube.com/watch?v=v2NZs-t-slg
45	Mindless Self Indulgence	Shut Me Up	https://www.youtube.com/watch?v=NoyJgR_09Vw
45	Mindless Self Indulgence	Molly	https://www.youtube.com/watch?v=NMEiEECLKFo
45	Mindless Self Indulgence	What Do They Know?	https://www.youtube.com/watch?v=9zJzgnk49sQ
46	Pyotr Ilyich Tchaikovsky	Album for the Young, Op. 39: No. 3. Mamma (Maman)	https://www.youtube.com/watch?v=cZxjggxy19c
46	Pyotr Ilyich Tchaikovsky	Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato	https://www.youtube.com/watch?v=xVBNVR1wQT8
46	Pyotr Ilyich Tchaikovsky	The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy	https://www.youtube.com/watch?v=vo1fpKpeSIQ
46	Pyotr Ilyich Tchaikovsky	Six Pieces, Op. 51, TH 143: VI. Valse sentimentale. Tempo di Valse	https://www.youtube.com/watch?v=VcLiLi1zYHE
46	Pyotr Ilyich Tchaikovsky	Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers	https://www.youtube.com/watch?v=9LEZA9IQDDs
47	Emperor	The Wanderer	https://www.youtube.com/watch?v=BEXGlnK1rw0
47	Emperor	Ye Entrancemperium	https://www.youtube.com/watch?v=QRm3eJ5-51s
47	Emperor	Into The Infinity Of Thoughts	https://www.youtube.com/watch?v=tccZs_veliA
47	Emperor	I Am The Black Wizards	https://www.youtube.com/watch?v=YgQRRI9goFg
47	Emperor	Inno A Satana	https://www.youtube.com/watch?v=6PvYoCVAgFg
49	Reaper	IMY (feat. Bella Renee)	https://www.youtube.com/watch?v=aZeycopJItg
49	Reaper	Back Bus	https://www.youtube.com/watch?v=LG5LVjateQo
49	Reaper	CALL MY NAME	https://www.youtube.com/watch?v=jG6ISjSD6-M
49	Reaper	MAKE A MOVE	https://www.youtube.com/watch?v=7ob-bjLAmWU
49	Reaper	Death Rattle	https://www.youtube.com/watch?v=wWfpf0zj4dM
51	Duran Duran	Come Undone	https://www.youtube.com/watch?v=Epj84QVw2rc
51	Duran Duran	INVISIBLE	https://www.youtube.com/watch?v=SMCd5zrsFpE
51	Duran Duran	Girls on Film - 2010 Remaster	https://www.youtube.com/watch?v=7cCMijTX5Ss
51	Duran Duran	Ordinary World	https://www.youtube.com/watch?v=FqIACCH20JU
51	Duran Duran	Hungry Like the Wolf - 2009 Remaster	https://www.youtube.com/watch?v=M6wVJOrxsfo
52	Morcheeba	The Sea	https://www.youtube.com/watch?v=--wy8QmLlM8
52	Morcheeba	Rome Wasn't Built in a Day	https://www.youtube.com/watch?v=FLGJXbl6g8o
52	Morcheeba	Post Houmous	https://www.youtube.com/watch?v=6FZ4LtPAZ6Y
52	Morcheeba	Otherwise	https://www.youtube.com/watch?v=FwGDI2ply_c
52	Morcheeba	Enjoy the Ride (feat. Judie Tzuke)	https://www.youtube.com/watch?v=sFPbrOd3OrY
53	Air	Lost In Love	https://www.youtube.com/watch?v=1bG_zk6FwU0
53	Air	Goodbye	https://www.youtube.com/watch?v=TGyLsf7PRpU
53	Air	Even the Nights Are Better	https://www.youtube.com/watch?v=BRx58DgOxeg
53	Air	Making Love Out of Nothing at All	https://www.youtube.com/watch?v=ogoIxkPjRts
53	Air	All Out of Love	https://www.youtube.com/watch?v=JWdZEumNRmI
54	Hooverphonic	Mad About You - Live at Koningin Elisabethzaal 2012	https://www.youtube.com/watch?v=6EA-MIYY1bg
54	Hooverphonic	2 Wicky	https://www.youtube.com/watch?v=ZJSQxbedplM
54	Hooverphonic	Eden	https://www.youtube.com/watch?v=bWPOLL_Rr8U
54	Hooverphonic	The Wrong Place	https://www.youtube.com/watch?v=0EQyG1Yjlgw
54	Hooverphonic	Mad About You	https://www.youtube.com/watch?v=6EA-MIYY1bg
55	Kylie Minogue	Tension	https://www.youtube.com/watch?v=8-aEr4WRPYk
55	Kylie Minogue	Santa Baby	https://www.youtube.com/watch?v=y1R4t5xfvO4
55	Kylie Minogue	Dance Alone	https://www.youtube.com/watch?v=2sUH3OZn0M4
55	Kylie Minogue	Padam Padam	https://www.youtube.com/watch?v=p6Cnazi_Fi0
55	Kylie Minogue	Can't Get You out of My Head	https://www.youtube.com/watch?v=c18441Eh_WE
56	Daft Punk	One More Time	https://www.youtube.com/watch?v=FGBhQbmPwH8
56	Daft Punk	Instant Crush (feat. Julian Casablancas)	https://www.youtube.com/watch?v=a5uQMwRMHcs
56	Daft Punk	Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]	https://www.youtube.com/watch?v=5NV6Rdv1a3I
56	Daft Punk	Around the World	https://www.youtube.com/watch?v=K0HSD_i2DvA
56	Daft Punk	Get Lucky (feat. Pharrell Williams and Nile Rodgers)	https://www.youtube.com/watch?v=5NV6Rdv1a3I
57	Thievery Corporation	Shadows of Ourselves	https://www.youtube.com/watch?v=uTamxu2t6Lg
57	Thievery Corporation	Sweet Tides	https://www.youtube.com/watch?v=sRbKzumSPVw
57	Thievery Corporation	Saudade	https://www.youtube.com/watch?v=oznQNIvnaAQ
57	Thievery Corporation	All That We Perceive	https://www.youtube.com/watch?v=eSRNzNF9rgM
57	Thievery Corporation	Lebanese Blonde	https://www.youtube.com/watch?v=1t7W6NtTKAw
58	Goldfrapp	Ooh La La	https://www.youtube.com/watch?v=uco-2V4ytYQ
58	Goldfrapp	Number 1	https://www.youtube.com/watch?v=gzfaJRDfveo
58	Goldfrapp	Strict Machine	https://www.youtube.com/watch?v=YeawPUpTHJA
58	Goldfrapp	Utopia	https://www.youtube.com/watch?v=QUB7e3BtnvU
58	Goldfrapp	Lovely Head	https://www.youtube.com/watch?v=ITi6uat0BuQ
59	New Order	True Faith	https://www.youtube.com/watch?v=mfI1S0PKJR8
59	New Order	Age of Consent - 2015 Remaster	https://www.youtube.com/watch?v=NHCWle2RL4U
59	New Order	Bizarre Love Triangle	https://www.youtube.com/watch?v=tkOr12AQpnU
59	New Order	Blue Monday '88 - 2015 Remaster	https://www.youtube.com/watch?v=ShjjS8Kev4U
59	New Order	Blue Monday	https://www.youtube.com/watch?v=FYH8DsU2WCk
61	Talk Talk	It's My Life - 1997 Remaster	https://www.youtube.com/watch?v=cFH5JgyZK1I
61	Talk Talk	Such a Shame - Original Version	https://www.youtube.com/watch?v=lLdvpFIPReA
61	Talk Talk	Life's What You Make It - 1997 Remaster	https://www.youtube.com/watch?v=l3VqAsMXE7o
61	Talk Talk	Living in Another World - 1997 Remaster	https://www.youtube.com/watch?v=fZQZZf_R434
61	Talk Talk	Talk Talk - 1997 Remaster	https://www.youtube.com/watch?v=2IgjUYrDbWI
63	Enigma	Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise)	https://www.youtube.com/watch?v=F80QIeequEI
63	Enigma	Gravity Of Love	https://www.youtube.com/watch?v=aSTV99Uy8hk
63	Enigma	Return To Innocence	https://www.youtube.com/watch?v=Rk_sAHh9s08
63	Enigma	Sadeness - Pt. 1 / Radio Edit	https://www.youtube.com/watch?v=117eUUrenxE
63	Enigma	The Child In Us	https://www.youtube.com/watch?v=32uTT424Nx4
64	Röyksopp	What Else Is There?	https://www.youtube.com/watch?v=ADBKdSCbmiM
64	Röyksopp	Here She Comes Again	https://www.youtube.com/watch?v=Q_AYSf9a1Yk
64	Röyksopp	Eple	https://www.youtube.com/watch?v=qczr6Z2qtpE
64	Röyksopp	Impossible - &ME Remix	https://www.youtube.com/watch?v=KItPe8IsQOo
64	Röyksopp	So Easy	https://www.youtube.com/watch?v=bmatItacEvM
65	Coldplay	Viva La Vida	https://www.youtube.com/watch?v=dvgZkm1xWPE
65	Coldplay	A Sky Full of Stars	https://www.youtube.com/watch?v=VPRjCeoBqrI
65	Coldplay	Sparks	https://www.youtube.com/watch?v=Ar48yzjn1PE
65	Coldplay	Something Just Like This	https://www.youtube.com/watch?v=FM7MFYoylVs
65	Coldplay	Yellow	https://www.youtube.com/watch?v=yKNxeF4KMsY
66	Faithless	Insomnia - Monster Mix	https://www.youtube.com/watch?v=J2MJ9hRZhvQ
66	Faithless	God Is a DJ	https://www.youtube.com/watch?v=bhSB8EEnCAM
66	Faithless	We Come 1 - Radio Edit	https://www.youtube.com/watch?v=hDRCpqaUCk8
66	Faithless	Love Will Tear Us Apart - Tensnake Remix	https://www.youtube.com/watch?v=U73PLICgFcQ
66	Faithless	Insomnia - Radio Edit	https://www.youtube.com/watch?v=FCPXWBSr98E
67	Madonna	4 Minutes (feat. Justin Timberlake & Timbaland)	https://www.youtube.com/watch?v=aAQZPBwz2CI
67	Madonna	La Isla Bonita	https://www.youtube.com/watch?v=zpzdgmqIHOQ
67	Madonna	Hung Up	https://www.youtube.com/watch?v=EDwb9jOVRtU
67	Madonna	Popular (with Playboi Carti & Madonna)	https://www.youtube.com/watch?v=K6WCcBP4lSs
67	Madonna	Material Girl - 2024 Remaster	https://www.youtube.com/watch?v=ArG5N8StDHs
68	Icehouse	Electric Blue	https://www.youtube.com/watch?v=IUFOVu1CurM
68	Icehouse	Great Southern Land	https://www.youtube.com/watch?v=3mkidP2OUCk
68	Icehouse	Hey, Little Girl	https://www.youtube.com/watch?v=YZQWTnrJMS0
68	Icehouse	Great Southern Land	https://www.youtube.com/watch?v=3mkidP2OUCk
68	Icehouse	Crazy	https://www.youtube.com/watch?v=dRpJaZbt0uQ
69	Sade	Like a Tattoo	https://www.youtube.com/watch?v=oP4sBeV7llE
69	Sade	Smooth Operator - Single Version	https://www.youtube.com/watch?v=nNK54e3fM-U
69	Sade	Kiss of Life	https://www.youtube.com/watch?v=MmOau-PMWJk
69	Sade	By Your Side	https://www.youtube.com/watch?v=C8QJmI_V3j4
69	Sade	Your Love Is King	https://www.youtube.com/watch?v=k1ljpLQ1V6Y
70	Moby	Natural Blues	https://www.youtube.com/watch?v=z3YMxM1_S48
70	Moby	Porcelain	https://www.youtube.com/watch?v=13EifDb4GYs
70	Moby	Why Does My Heart Feel So Bad?	https://www.youtube.com/watch?v=qT6XCvDUUsU
70	Moby	Extreme Ways	https://www.youtube.com/watch?v=ICjyAe9S54c
70	Moby	Flower	https://www.youtube.com/watch?v=6A2V9Bu80J4
71	Dido	Thank You (Not So Bad)	https://www.youtube.com/watch?v=fQWNeIiFf_s
71	Dido	Thank You	https://www.youtube.com/watch?v=1TO48Cnl66w
71	Dido	Here With Me	https://www.youtube.com/watch?v=PSu5nAQ7uZw
71	Dido	White Flag	https://www.youtube.com/watch?v=j-fWDrZSiZs
71	Dido	Life for Rent	https://www.youtube.com/watch?v=OFtNChII78k
72	Depeche Mode	Never Let Me Down Again - 2006 Remaster	https://www.youtube.com/watch?v=snILjFUkk_A
72	Depeche Mode	Enjoy the Silence	https://www.youtube.com/watch?v=aGSKrC7dGcY
72	Depeche Mode	Just Can't Get Enough - 2006 Remaster	https://www.youtube.com/watch?v=TYBCEylMYOs
72	Depeche Mode	Personal Jesus - Original Single Version	https://www.youtube.com/watch?v=u1xrNaTO1bI
72	Depeche Mode	Precious	https://www.youtube.com/watch?v=8yn3ViE6mhY
73	Café Del Mar	Gymnopedie	https://www.youtube.com/watch?v=8PWX3bY97Ps
73	Café Del Mar	Mental Generation - Underworld Mix	https://www.youtube.com/watch?v=P_f0lKt35D8
73	Café Del Mar	Rajamanta	https://www.youtube.com/watch?v=k_UEPQWl5CI
73	Café Del Mar	Many Rivers To Cross	https://www.youtube.com/watch?v=SCM1E_jKbXw
73	Café Del Mar	Show Me Love - Cafe del Mar Edit	https://www.youtube.com/watch?v=MDLqRWZH0cU
75	Camouflage	Fuck Friends	https://www.youtube.com/watch?v=1dVeZLSALhM
75	Camouflage	Cut Friends	https://www.youtube.com/watch?v=ef1r4pxRQjc
75	Camouflage	Get Up Off Me	https://www.youtube.com/watch?v=5-SE7n4E6oc
75	Camouflage	Sh*tty Baby	https://www.youtube.com/watch?v=IsZrMSBr1Hk
75	Camouflage	Raised In Da Ghetto	https://www.youtube.com/watch?v=79Jm6BAulyw
76	Electronic	"Disappointed - Stephen Hague 7"" Version; 2013 Remaster"	https://www.youtube.com/watch?v=soJmuDk6l60
76	Electronic	Get the Message - 2013 Remaster	https://www.youtube.com/watch?v=J-bJvJKmOyY
76	Electronic	Getting Away with It - 2013 Remaster	https://www.youtube.com/watch?v=QZnAsTWg9pM
76	Electronic	Forbidden City	https://www.youtube.com/watch?v=HETySgf-SYs
76	Electronic	Get The Message - Single Remix	https://www.youtube.com/watch?v=Mt-yLLwZESY
77	George Michael	Freedom! '90 - Remastered	https://www.youtube.com/watch?v=FaEjDk3lgcI
77	George Michael	Fastlove, Pt. 1	https://www.youtube.com/watch?v=nllpoTmFQ6M
77	George Michael	Careless Whisper	https://www.youtube.com/watch?v=izGwDsrQ1eQ
77	George Michael	Faith - Remastered	https://www.youtube.com/watch?v=N61LHFFfiik
77	George Michael	Don't Let The Sun Go Down On Me - Live	https://www.youtube.com/watch?v=RsKqMNDoR4o
80	Groove Armada	I See You Baby (feat. Gramma Funk) - Fatboy Slim Radio Edit	https://www.youtube.com/watch?v=ijgtxklOeB4
80	Groove Armada	Hands of Time	https://www.youtube.com/watch?v=KDmtOW8hd54
80	Groove Armada	At the River	https://www.youtube.com/watch?v=m-uztVX6QFQ
80	Groove Armada	My Friend	https://www.youtube.com/watch?v=JxohJX9ElpE
80	Groove Armada	Superstylin'	https://www.youtube.com/watch?v=_kE0pxRkMtQ
81	Portishead	Glory Box	https://www.youtube.com/watch?v=4qQyUi4zfDs
81	Portishead	Sour Times	https://www.youtube.com/watch?v=un8EW82GwKc
81	Portishead	Roads	https://www.youtube.com/watch?v=Vg1jyL3cr60
81	Portishead	Wandering Star	https://www.youtube.com/watch?v=xF4RhDWs2DA
81	Portishead	The Rip	https://www.youtube.com/watch?v=kBOaLjtR4mw
82	Marc Almond	The Days Of Pearly Spencer	https://www.youtube.com/watch?v=4NlGAVdkqKA
82	Marc Almond	Torch	https://www.youtube.com/watch?v=AdQpBm03C-c
82	Marc Almond	Something's Gotten Hold of My Heart	https://www.youtube.com/watch?v=I8ZIErShjw0
82	Marc Almond	Tears Run Rings	https://www.youtube.com/watch?v=zAGyH_EYXeQ
82	Marc Almond	Say Hello Wave Goodbye - 91	https://www.youtube.com/watch?v=uRCpTCKOJz0
84	Cut Copy	Under The Light - Remix	https://www.youtube.com/watch?v=GRmannQQWtU
84	Cut Copy	Zap Zap	https://www.youtube.com/watch?v=o1pNyM9bcm8
84	Cut Copy	Strangers In The Wind	https://www.youtube.com/watch?v=TrICmfg2Yjg
84	Cut Copy	Lights & Music	https://www.youtube.com/watch?v=8R1X2TxW5Rk
84	Cut Copy	Hearts On Fire	https://www.youtube.com/watch?v=mgpgkI3eMxM
85	Spandau Ballet	Gold - 2003 Remaster	https://www.youtube.com/watch?v=ZQKzrdNdhwk
85	Spandau Ballet	Through the Barricades - Remastered	https://www.youtube.com/watch?v=1oQvESeWFTo
85	Spandau Ballet	True - 2003 Remaster	https://www.youtube.com/watch?v=sWBueqYA2Es
85	Spandau Ballet	To Cut a Long Story Short - 2010 Remaster	https://www.youtube.com/watch?v=6NOgSEsUsgA
85	Spandau Ballet	Only When You Leave - 2010 Remaster	https://www.youtube.com/watch?v=Npeax7maflc
86	Katie Melua	Wonderful Life	https://www.youtube.com/watch?v=abGe6uM9Ias
86	Katie Melua	Nine Million Bicycles	https://www.youtube.com/watch?v=rrPUJsZQSkw
86	Katie Melua	Just Like Heaven	https://www.youtube.com/watch?v=2Rmil_raUtU
86	Katie Melua	What a Wonderful World (with Eva Cassidy)	https://www.youtube.com/watch?v=b8GOh0HmzFk
86	Katie Melua	The Closest Thing To Crazy	https://www.youtube.com/watch?v=C-BnRZ52jHs
88	Gorillaz	On Melancholy Hill	https://www.youtube.com/watch?v=04mfKJWDSzI
